Medtr7g069460.1	GO:0005488,GO:0005643,GO:0006886,GO:0008565
Medtr7g069460.2	GO:0005488,GO:0005643,GO:0006886,GO:0008565
Medtr7g069580.1	GO:0005515,GO:0006952,GO:0007165
Medtr7g069580.2	GO:0006952
Medtr7g069590.1	GO:0046983
Medtr7g069610.1	GO:0051087
Medtr7g069640.1	GO:0008519,GO:0016020,GO:0072488
Medtr7g069660.1	GO:0003677
Medtr7g069700.1	GO:0005515
Medtr7g069800.1	GO:0005515
Medtr7g069820.1	GO:0005515
Medtr7g069870.1	GO:0005515
Medtr7g069950.1	GO:0003723,GO:0003735,GO:0005622,GO:0005840,GO:0006412
Medtr7g069960.1	GO:0005515
Medtr7g069980.1	GO:0016491,GO:0046914,GO:0055114
Medtr7g070020.1	GO:0003824,GO:0030170
Medtr7g070070.1	GO:0004175,GO:0004298,GO:0006511,GO:0019773
Medtr7g070140.1	GO:0003677,GO:0006355
Medtr7g070150.1	GO:0003677,GO:0006355
Medtr7g070200.1	GO:0004672,GO:0004674,GO:0004713,GO:0005524,GO:0006468,GO:0016772
Medtr7g070210.1	GO:0006855,GO:0015238,GO:0015297,GO:0016020,GO:0055085
Medtr7g070220.1	GO:0003677,GO:0003700,GO:0006355
Medtr7g070240.1	GO:0005488
Medtr7g070240.2	GO:0005488
Medtr7g070280.1	GO:0005488
Medtr7g070290.1	GO:0003676
Medtr7g070300.1	GO:0003676
Medtr7g070320.1	GO:0005515
Medtr7g070420.1	GO:0005515
Medtr7g070440.1	GO:0005515
Medtr7g070480.1	GO:0005215,GO:0005622,GO:0006810,GO:0016021
Medtr7g070500.1	GO:0016491,GO:0055114
Medtr7g070500.2	GO:0016491,GO:0055114
Medtr7g070510.1	GO:0003824
Medtr7g070830.1	GO:0005515
Medtr7g070870.1	GO:0008152,GO:0016758
Medtr7g070880.1	GO:0005515
Medtr7g070900.1	GO:0005515
Medtr7g071120.1	GO:0003700,GO:0006355,GO:0043565
Medtr7g071200.1	GO:0006511
Medtr7g071210.1	GO:0005515
Medtr7g071440.1	GO:0003779
Medtr7g071680.1	GO:0000166,GO:0008152,GO:0016491
Medtr7g071940.1	GO:0006952
Medtr7g071990.1	GO:0003824,GO:0005524,GO:0046872
Medtr7g071990.2	GO:0003824,GO:0005524,GO:0046872
Medtr7g072000.1	GO:0005515,GO:0006886
Medtr7g072000.2	GO:0005515,GO:0006886
Medtr7g072000.3	GO:0005515,GO:0006886
Medtr7g072000.4	GO:0005515,GO:0006886
Medtr7g072000.5	GO:0005515,GO:0006886
Medtr7g072310.1	GO:0005622,GO:0006886
Medtr7g072310.2	GO:0005622,GO:0006886
Medtr7g072310.3	GO:0005622,GO:0006886
Medtr7g072330.1	GO:0005488,GO:0005515
Medtr7g072330.2	GO:0005488,GO:0005515
Medtr7g072350.1	GO:0008837,GO:0009089
Medtr7g072410.1	GO:0046872
Medtr7g072420.1	GO:0003824,GO:0008483,GO:0030170
Medtr7g072420.2	GO:0003824,GO:0008483,GO:0030170
Medtr7g072470.1	GO:0046983
Medtr7g072480.1	GO:0004601,GO:0006979,GO:0020037,GO:0055114
Medtr7g072490.1	GO:0004601,GO:0006979,GO:0020037,GO:0055114
Medtr7g072510.1	GO:0004601,GO:0006979,GO:0020037,GO:0055114
Medtr7g072575.1	GO:0004672,GO:0004674,GO:0004713,GO:0005524,GO:0006468,GO:0007165,GO:0016772
Medtr7g072575.2	GO:0004672,GO:0004674,GO:0004713,GO:0005524,GO:0006468,GO:0007165,GO:0016772
Medtr7g072575.3	GO:0004672,GO:0004674,GO:0004713,GO:0005524,GO:0006468,GO:0007165,GO:0016772
Medtr7g072580.1	GO:0003677,GO:0006352
Medtr7g072580.2	GO:0003677,GO:0006352
Medtr7g072580.3	GO:0003677,GO:0006352
Medtr7g072580.4	GO:0003677,GO:0006352
Medtr7g072605.1	GO:0004672,GO:0004674,GO:0004713,GO:0005524,GO:0006468,GO:0007165,GO:0016772
Medtr7g072640.1	GO:0004672,GO:0004674,GO:0004713,GO:0005524,GO:0006468,GO:0016772
Medtr7g072710.1	GO:0004672,GO:0004674,GO:0004713,GO:0005524,GO:0006468,GO:0016772
Medtr7g072710.2	GO:0004672,GO:0004674,GO:0004713,GO:0005524,GO:0006468,GO:0016772
Medtr7g072710.3	GO:0004672,GO:0004674,GO:0004713,GO:0005524,GO:0006468,GO:0016772
Medtr7g072710.4	GO:0004672,GO:0004674,GO:0004713,GO:0005524,GO:0006468,GO:0016772
Medtr7g072710.5	GO:0004672,GO:0004674,GO:0004713,GO:0005524,GO:0006468,GO:0016772
Medtr7g072720.1	GO:0006869,GO:0008289
Medtr7g072730.1	GO:0006869,GO:0008289
Medtr7g072760.1	GO:0006869,GO:0008289
Medtr7g072810.1	GO:0006869,GO:0008289
Medtr7g072830.1	GO:0006869,GO:0008289
Medtr7g072860.1	GO:0004672,GO:0004674,GO:0004713,GO:0005524,GO:0006468,GO:0016772
Medtr7g072900.1	GO:0006869,GO:0008289
Medtr7g072930.1	GO:0006869,GO:0008289
Medtr7g072960.1	GO:0006869,GO:0008289
Medtr7g072980.1	GO:0006869,GO:0008289
Medtr7g072987.1	GO:0006869,GO:0008289
Medtr7g072993.1	GO:0006869,GO:0008289
Medtr7g073030.1	GO:0006869,GO:0008289
Medtr7g073060.1	GO:0006869,GO:0008289
Medtr7g073100.1	GO:0006869,GO:0008289
Medtr7g073120.1	GO:0006869,GO:0008289
Medtr7g073130.1	GO:0006869,GO:0008289
Medtr7g073150.1	GO:0006869,GO:0008289
Medtr7g073170.1	GO:0006869,GO:0008289
Medtr7g073200.1	GO:0005515,GO:0008270
Medtr7g073230.1	GO:0004672,GO:0004713,GO:0005524,GO:0006468,GO:0016772
Medtr7g073240.1	GO:0003677,GO:0006355
Medtr7g073250.1	GO:0003746,GO:0005737,GO:0006414,GO:0043043
Medtr7g073290.1	GO:0004672,GO:0004713,GO:0005515,GO:0005524,GO:0006468,GO:0016772
Medtr7g073320.1	GO:0003824,GO:0005975
Medtr7g073350.1	GO:0005509
Medtr7g073380.1	GO:0003700,GO:0006355,GO:0043565
Medtr7g073430.1	GO:0003700,GO:0006355,GO:0043565
Medtr7g073480.1	GO:0000287,GO:0004012,GO:0005524,GO:0006812,GO:0015914,GO:0016021,GO:0019829
Medtr7g073520.1	GO:0004672,GO:0004674,GO:0004713,GO:0005524,GO:0006468,GO:0016772
Medtr7g073520.2	GO:0004672,GO:0004674,GO:0004713,GO:0005524,GO:0006468,GO:0016772
Medtr7g073520.3	GO:0004672,GO:0004674,GO:0004713,GO:0005524,GO:0006468,GO:0016772
Medtr7g073530.1	GO:0004672,GO:0004674,GO:0005524,GO:0006468,GO:0016772
Medtr7g073540.1	GO:0004672,GO:0005524,GO:0006468,GO:0016772
Medtr7g073550.1	GO:0003824,GO:0005975
Medtr7g073550.2	GO:0003824,GO:0005975
Medtr7g073580.1	GO:0004672,GO:0005524,GO:0006468,GO:0016772
Medtr7g073620.1	GO:0003824,GO:0005975
Medtr7g073640.1	GO:0003824,GO:0004553,GO:0005975
Medtr7g073650.1	GO:0003824,GO:0004553,GO:0005975
Medtr7g073660.1	GO:0004672,GO:0004674,GO:0004713,GO:0005524,GO:0006468,GO:0016772
Medtr7g073680.1	GO:0006662,GO:0009055,GO:0015035,GO:0045454
Medtr7g073680.2	GO:0006662,GO:0009055,GO:0015035,GO:0045454
Medtr7g073710.1	GO:0004672,GO:0004713,GO:0005524,GO:0006468,GO:0016772
Medtr7g073970.1	GO:0004659,GO:0006744,GO:0009058,GO:0016021
Medtr7g073980.1	GO:0005515
Medtr7g073990.1	GO:0008080
Medtr7g074010.1	GO:0004672,GO:0004674,GO:0004713,GO:0005524,GO:0006468,GO:0016772
Medtr7g074010.2	GO:0004672,GO:0004674,GO:0004713,GO:0005524,GO:0006468,GO:0016772
Medtr7g074010.3	GO:0004672,GO:0004674,GO:0004713,GO:0005524,GO:0006468,GO:0016772
Medtr7g074020.1	GO:0005509
Medtr7g074020.2	GO:0005509
Medtr7g074040.1	GO:0005515
Medtr7g074100.1	GO:0003723
Medtr7g074140.1	GO:0005515,GO:0008270
Medtr7g074170.1	GO:0005515,GO:0008270
Medtr7g074170.2	GO:0005515,GO:0008270
Medtr7g074240.1	GO:0005509
Medtr7g074410.1	GO:0005515
Medtr7g074430.1	GO:0005515
Medtr7g074450.1	GO:0005515
Medtr7g074480.1	GO:0003824
Medtr7g074570.1	GO:0003824,GO:0004619,GO:0005737,GO:0006007,GO:0008152,GO:0030145
Medtr7g074570.2	GO:0003824,GO:0004619,GO:0005737,GO:0006007,GO:0008152,GO:0030145
Medtr7g074610.1	GO:0004672,GO:0004674,GO:0004713,GO:0005524,GO:0006468,GO:0016772
Medtr7g074620.1	GO:0003824,GO:0009058
Medtr7g074620.2	GO:0003824,GO:0009058
Medtr7g074620.3	GO:0003824,GO:0009058
Medtr7g074710.1	GO:0000166
Medtr7g074730.1	GO:0000166
Medtr7g074820.1	GO:0000166
Medtr7g074850.1	GO:0000166
Medtr7g074865.1	GO:0000166
Medtr7g074870.1	GO:0000166
Medtr7g074880.1	GO:0000166
Medtr7g074890.1	GO:0005515
Medtr7g075010.1	GO:0005515
Medtr7g075030.1	GO:0005086,GO:0005488,GO:0032012
Medtr7g075040.1	GO:0005509
Medtr7g075060.1	GO:0003777,GO:0005488,GO:0005515,GO:0005524,GO:0005875,GO:0007018
Medtr7g075090.1	GO:0003824,GO:0008152,GO:0008840,GO:0009089,GO:0016829
Medtr7g075140.1	GO:0005515
Medtr7g075170.1	GO:0005515,GO:0008270
Medtr7g075170.2	GO:0005515,GO:0008270
Medtr7g075170.3	GO:0005515,GO:0008270
Medtr7g075185.1	GO:0005515,GO:0008270
Medtr7g075220.1	GO:0008137,GO:0042773,GO:0055114
Medtr7g075310.1	GO:0004197,GO:0006508
Medtr7g075390.1	GO:0005506,GO:0009055,GO:0016705,GO:0020037,GO:0055114
Medtr7g075463.1	GO:0003676,GO:0004386,GO:0005524
Medtr7g075463.2	GO:0003676,GO:0004386,GO:0005524
Medtr7g075463.3	GO:0003676,GO:0004386,GO:0005524
Medtr7g075463.4	GO:0003676,GO:0004386,GO:0005524
Medtr7g075520.1	GO:0000166,GO:0005524,GO:0017111
Medtr7g075540.1	GO:0005506,GO:0009055,GO:0016705,GO:0020037,GO:0055114
Medtr7g075570.1	GO:0005506,GO:0009055,GO:0016705,GO:0020037,GO:0055114
Medtr7g075580.1	GO:0005506,GO:0009055,GO:0016705,GO:0020037,GO:0055114
Medtr7g075600.1	GO:0005506,GO:0009055,GO:0016705,GO:0020037,GO:0055114
Medtr7g075610.1	GO:0005506,GO:0009055,GO:0016705,GO:0020037,GO:0055114
Medtr7g075630.1	GO:0005506,GO:0009055,GO:0016705,GO:0020037,GO:0055114
Medtr7g075660.1	GO:0005515
Medtr7g075700.1	GO:0008270
Medtr7g075710.1	GO:0003824
Medtr7g075740.1	GO:0008270
Medtr7g075750.1	GO:0003824
Medtr7g075760.1	GO:0003824
Medtr7g075770.1	GO:0005507,GO:0009055
Medtr7g075790.1	GO:0005515
Medtr7g075800.1	GO:0005515
Medtr7g075820.1	GO:0005515
Medtr7g075830.1	GO:0000166
Medtr7g075850.1	GO:0003677,GO:0003700,GO:0005634,GO:0006355,GO:0046983
Medtr7g075860.1	GO:0016773
Medtr7g075870.1	GO:0003677,GO:0003700,GO:0005634,GO:0006355,GO:0046983
Medtr7g075870.2	GO:0003677,GO:0003700,GO:0005634,GO:0006355,GO:0046983
Medtr7g075870.3	GO:0003677,GO:0003700,GO:0005634,GO:0006355,GO:0046983
Medtr7g075885.1	GO:0003723
Medtr7g075890.1	GO:0004252,GO:0006508
Medtr7g075900.1	GO:0004252,GO:0006508
Medtr7g075910.1	GO:0003824,GO:0005515,GO:0008152
Medtr7g075940.1	GO:0005488
Medtr7g075960.1	GO:0005515
Medtr7g075970.1	GO:0005515
Medtr7g076000.1	GO:0005515
Medtr7g076010.1	GO:0005515,GO:0008270
Medtr7g076020.1	GO:0005515
Medtr7g076030.1	GO:0004672,GO:0004674,GO:0004713,GO:0005524,GO:0006468,GO:0016772
Medtr7g076030.2	GO:0004672,GO:0004674,GO:0004713,GO:0005524,GO:0006468,GO:0016772
Medtr7g076045.1	GO:0003824
Medtr7g076050.1	GO:0003824
Medtr7g076070.1	GO:0003824
Medtr7g076080.1	GO:0003677,GO:0003700,GO:0005634,GO:0006355,GO:0043565
Medtr7g076160.1	GO:0005515
Medtr7g076220.1	GO:0005488,GO:0005515
Medtr7g076230.1	GO:0005515
Medtr7g076250.1	GO:0005515,GO:0008270
Medtr7g076280.1	GO:0000154,GO:0000179,GO:0008649
Medtr7g076290.1	GO:0003677,GO:0003824,GO:0004518,GO:0006281
Medtr7g076350.1	GO:0005515
Medtr7g076530.1	GO:0003735,GO:0005622,GO:0005840,GO:0006412
Medtr7g076550.1	GO:0005515
Medtr7g076560.1	GO:0016021
Medtr7g076650.1	GO:0000166,GO:0004470,GO:0006108,GO:0016491,GO:0016616,GO:0016619,GO:0046872,GO:0051287,GO:0055114
Medtr7g076650.2	GO:0000166,GO:0004470,GO:0006108,GO:0016491,GO:0016616,GO:0016619,GO:0046872,GO:0051287,GO:0055114
Medtr7g076650.3	GO:0000166,GO:0004470,GO:0006108,GO:0016491,GO:0016616,GO:0016619,GO:0046872,GO:0051287,GO:0055114
Medtr7g076655.1	GO:0000166,GO:0008152,GO:0016491
Medtr7g076660.1	GO:0000166,GO:0008152,GO:0016491
Medtr7g076660.2	GO:0000166,GO:0008152,GO:0016491
Medtr7g076660.3	GO:0000166,GO:0008152,GO:0016491
Medtr7g076660.4	GO:0000166,GO:0008152,GO:0016491
Medtr7g076665.1	GO:0000166,GO:0008152,GO:0016491
Medtr7g076670.1	GO:0003824,GO:0008152
Medtr7g076670.2	GO:0003824,GO:0008152
Medtr7g076670.3	GO:0003824,GO:0008152
Medtr7g076680.1	GO:0000166,GO:0003824,GO:0004488,GO:0009396,GO:0055114
Medtr7g076680.2	GO:0000166,GO:0003824,GO:0004488,GO:0009396,GO:0055114
Medtr7g076680.3	GO:0000166,GO:0003824,GO:0004488,GO:0009396,GO:0055114
Medtr7g076700.1	GO:0000166,GO:0006812,GO:0006813,GO:0008324,GO:0016021
Medtr7g076707.1	GO:0005515
Medtr7g076710.1	GO:0004674,GO:0004713,GO:0005524,GO:0006468,GO:0016772
Medtr7g076720.1	GO:0008270
Medtr7g076740.1	GO:0003677,GO:0003682
Medtr7g076800.1	GO:0003676,GO:0004386,GO:0005524,GO:0008026
Medtr7g076820.1	GO:0003676,GO:0004386,GO:0005524,GO:0008026
Medtr7g076830.1	GO:0003676,GO:0004386,GO:0005524,GO:0008026
Medtr7g076840.1	GO:0046983
Medtr7g076900.1	GO:0005515
Medtr7g076940.1	GO:0003735,GO:0005622,GO:0005840,GO:0006412
Medtr7g077070.1	GO:0005515
Medtr7g077120.1	GO:0003677
Medtr7g077120.2	GO:0003677
Medtr7g077150.1	GO:0004672,GO:0004713,GO:0005515,GO:0005524,GO:0006468,GO:0016772
Medtr7g077150.2	GO:0004672,GO:0004713,GO:0005515,GO:0005524,GO:0006468,GO:0016772
Medtr7g077150.3	GO:0004672,GO:0004713,GO:0005515,GO:0005524,GO:0006468,GO:0016772
Medtr7g077160.1	GO:0004867,GO:0005576
Medtr7g077180.1	GO:0004867,GO:0005576
Medtr7g077190.1	GO:0004867,GO:0005576
Medtr7g077210.1	GO:0004867,GO:0005576
Medtr7g077215.1	GO:0004867,GO:0005576
Medtr7g077220.1	GO:0004867,GO:0005576
Medtr7g077230.1	GO:0004867,GO:0005576
Medtr7g077235.1	GO:0004867,GO:0005576
Medtr7g077260.1	GO:0004867,GO:0005576
Medtr7g077300.1	GO:0004867,GO:0005576
Medtr7g077310.1	GO:0004867,GO:0005576
Medtr7g077313.1	GO:0004867,GO:0005576
Medtr7g077323.1	GO:0004867,GO:0005576
Medtr7g077330.1	GO:0003677,GO:0003899,GO:0006351
Medtr7g077340.1	GO:0004867,GO:0005576
Medtr7g077350.1	GO:0004867,GO:0005576
Medtr7g077400.1	GO:0006637,GO:0047617
Medtr7g077410.1	GO:0000272,GO:0003824,GO:0005975,GO:0016161
Medtr7g077670.1	GO:0016491,GO:0016706,GO:0055114
Medtr7g077690.1	GO:0005089
Medtr7g077780.1	GO:0000151,GO:0004672,GO:0004674,GO:0004713,GO:0004842,GO:0005524,GO:0006468,GO:0016567,GO:0016772
Medtr7g077800.1	GO:0004190,GO:0016021
Medtr7g077800.2	GO:0004190,GO:0016021
Medtr7g077800.4	GO:0004190,GO:0016021
Medtr7g077810.1	GO:0006511
Medtr7g077930.1	GO:0005515
Medtr7g077970.1	GO:0005515
Medtr7g077990.1	GO:0005515
Medtr7g078010.1	GO:0016491,GO:0016706,GO:0055114
Medtr7g078010.2	GO:0016491,GO:0016706,GO:0055114
Medtr7g078040.1	GO:0005515
Medtr7g078050.1	GO:0005515
Medtr7g078070.1	GO:0004124,GO:0006535
Medtr7g078070.2	GO:0004124,GO:0006535
Medtr7g078070.3	GO:0004124,GO:0006535
Medtr7g078090.1	GO:0003676,GO:0004386,GO:0005515,GO:0005524,GO:0005634,GO:0006355,GO:0016818
Medtr7g078120.1	GO:0003677,GO:0005622
Medtr7g078120.2	GO:0003677,GO:0005622
Medtr7g078120.3	GO:0003677,GO:0005622
Medtr7g078150.1	GO:0005515,GO:0008270
Medtr7g078170.1	GO:0005515
Medtr7g078175.1	GO:0003824,GO:0030170
Medtr7g078180.1	GO:0005515,GO:0006952,GO:0007165
Medtr7g078300.1	GO:0006952
Medtr7g078310.1	GO:0006508,GO:0008234
Medtr7g078330.1	GO:0000151,GO:0004842,GO:0005488,GO:0005515,GO:0016567
Medtr7g078340.1	GO:0004672,GO:0004674,GO:0004713,GO:0005524,GO:0006468,GO:0016772
Medtr7g078360.1	GO:0005515
Medtr7g078420.1	GO:0005515
Medtr7g078570.1	GO:0000166,GO:0004222,GO:0005524,GO:0016020,GO:0017111,GO:0030163
Medtr7g078580.1	GO:0006508,GO:0008234
Medtr7g078600.1	GO:0006508,GO:0008234
Medtr7g078630.1	GO:0006508,GO:0006952,GO:0008234
Medtr7g078640.1	GO:0006952
Medtr7g078690.1	GO:0004672,GO:0004674,GO:0004707,GO:0004713,GO:0005524,GO:0006468,GO:0016772
Medtr7g078720.1	GO:0003824,GO:0005975
Medtr7g078730.1	GO:0004672,GO:0004674,GO:0004713,GO:0005524,GO:0006468,GO:0016772
Medtr7g078770.1	GO:0005515,GO:0006952,GO:0007165
Medtr7g078780.1	GO:0005515,GO:0006952,GO:0007165
Medtr7g078780.2	GO:0005515,GO:0006952,GO:0007165
Medtr7g078790.1	GO:0005515,GO:0006952
Medtr7g078800.1	GO:0003735,GO:0005622,GO:0005840,GO:0006412
Medtr7g078840.1	GO:0005515
Medtr7g078860.1	GO:0005515
Medtr7g078940.1	GO:0005515
Medtr7g078990.1	GO:0000166
Medtr7g079010.1	GO:0003700,GO:0006355,GO:0043565
Medtr7g079015.1	GO:0009055,GO:0015035,GO:0045454
Medtr7g079020.1	GO:0004143,GO:0007205
Medtr7g079030.1	GO:0006508,GO:0008233
Medtr7g079030.2	GO:0006508,GO:0008233
Medtr7g079040.1	GO:0003700,GO:0006355,GO:0043565
Medtr7g079080.1	GO:0003824,GO:0009058,GO:0016847,GO:0030170,GO:0042218
Medtr7g079080.2	GO:0003824,GO:0009058,GO:0016847,GO:0030170,GO:0042218
Medtr7g079130.1	GO:0006508,GO:0008234
Medtr7g079140.1	GO:0004197,GO:0006508
Medtr7g079160.1	GO:0005515
Medtr7g079180.1	GO:0009269
Medtr7g079180.2	GO:0009269
Medtr7g079230.1	GO:0006508,GO:0008234
Medtr7g079280.1	GO:0005515,GO:0008270
Medtr7g079290.1	GO:0005515,GO:0008270
Medtr7g079295.1	GO:0004252,GO:0006508
Medtr7g079300.1	GO:0004252,GO:0006508
Medtr7g079310.1	GO:0004252,GO:0006508
Medtr7g079320.1	GO:0004672,GO:0004674,GO:0004713,GO:0005524,GO:0006468,GO:0016772
Medtr7g079350.1	GO:0004672,GO:0004674,GO:0004713,GO:0005524,GO:0006468,GO:0016772,GO:0016998
Medtr7g079440.1	GO:0005506,GO:0009055,GO:0016705,GO:0020037,GO:0055114
Medtr7g079440.2	GO:0005506,GO:0009055,GO:0016705,GO:0020037,GO:0055114
Medtr7g079440.3	GO:0005506,GO:0009055,GO:0016705,GO:0020037,GO:0055114
Medtr7g079470.1	GO:0005515
Medtr7g079490.1	GO:0016866,GO:0030244
Medtr7g079490.2	GO:0016866,GO:0030244
Medtr7g079490.3	GO:0016866,GO:0030244
Medtr7g079500.1	GO:0005515
Medtr7g079520.1	GO:0009055,GO:0015035,GO:0045454
Medtr7g079520.2	GO:0009055,GO:0015035,GO:0045454
Medtr7g079530.1	GO:0016787
Medtr7g079540.1	GO:0000166,GO:0005524,GO:0016887,GO:0017111
Medtr7g079540.2	GO:0000166,GO:0005524,GO:0016887,GO:0017111
Medtr7g079550.1	GO:0005515
Medtr7g079575.1	GO:0003723,GO:0033897
Medtr7g079680.1	GO:0003824,GO:0005515
Medtr7g079680.2	GO:0003824,GO:0005515
Medtr7g079680.3	GO:0003824,GO:0005515
Medtr7g079730.1	GO:0045735
Medtr7g079740.1	GO:0045735
Medtr7g079770.1	GO:0045735
Medtr7g079780.1	GO:0045735
Medtr7g079820.1	GO:0045735
Medtr7g079840.1	GO:0003676,GO:0008270
Medtr7g079840.2	GO:0003676,GO:0008270
Medtr7g079840.3	GO:0003676,GO:0008270
Medtr7g079840.4	GO:0003676,GO:0008270
Medtr7g079860.1	GO:0005515
Medtr7g079870.1	GO:0005515
Medtr7g079900.1	GO:0009522,GO:0009538,GO:0015979
Medtr7g079970.1	GO:0004725,GO:0016311,GO:0016791
Medtr7g080000.1	GO:0003700,GO:0006355,GO:0043565
Medtr7g080020.1	GO:0003700,GO:0006355,GO:0043565
Medtr7g080040.1	GO:0008428,GO:0051252
Medtr7g080040.2	GO:0008428,GO:0051252
Medtr7g080040.3	GO:0008428,GO:0051252
Medtr7g080060.1	GO:0004452,GO:0008299,GO:0016787
Medtr7g080090.1	GO:0003735,GO:0005622,GO:0005840,GO:0006412
Medtr7g080110.1	GO:0005488,GO:0005515,GO:0016070
Medtr7g080117.1	GO:0003824,GO:0008703,GO:0008835,GO:0009231,GO:0050661,GO:0055114
Medtr7g080117.2	GO:0003824,GO:0008703,GO:0008835,GO:0009231,GO:0050661,GO:0055114
Medtr7g080170.1	GO:0003824
Medtr7g080170.2	GO:0003824
Medtr7g080180.1	GO:0004185,GO:0006508
Medtr7g080180.2	GO:0004185,GO:0006508
Medtr7g080180.3	GO:0004185,GO:0006508
Medtr7g080180.4	GO:0004185,GO:0006508
Medtr7g080180.5	GO:0004185,GO:0006508
Medtr7g080230.1	GO:0004190,GO:0006508
Medtr7g080250.1	GO:0006662,GO:0009055,GO:0015035,GO:0045454
Medtr7g080270.1	GO:0004360,GO:0005737,GO:0005975,GO:0016051,GO:0030246
Medtr7g080270.2	GO:0005975,GO:0030246
Medtr7g080290.1	GO:0003989,GO:0006633,GO:0009317
Medtr7g080370.1	GO:0005509,GO:0005515,GO:0005783,GO:0006457,GO:0051082
Medtr7g080370.2	GO:0005509,GO:0005515,GO:0005783,GO:0006457,GO:0051082
Medtr7g080390.1	GO:0006633
Medtr7g080410.1	GO:0000166,GO:0016491
Medtr7g080410.2	GO:0000166,GO:0016491
Medtr7g080430.1	GO:0003747,GO:0005737,GO:0006415,GO:0016149
Medtr7g080440.1	GO:0005515
Medtr7g080460.1	GO:0003677,GO:0003700,GO:0006355
Medtr7g080530.1	GO:0008152,GO:0016787,GO:0016791
Medtr7g080570.1	GO:0005515
Medtr7g080610.1	GO:0005509
Medtr7g080630.1	GO:0003723
Medtr7g080630.2	GO:0003723
Medtr7g080630.3	GO:0003723
Medtr7g080630.4	GO:0003723
Medtr7g080630.5	GO:0003723
Medtr7g080730.1	GO:0003676,GO:0004386,GO:0005524,GO:0016817
Medtr7g080740.1	GO:0005634,GO:0006352
Medtr7g080740.2	GO:0005634,GO:0006352
Medtr7g080740.3	GO:0005634,GO:0006352
Medtr7g080760.1	GO:0006633
Medtr7g080780.1	GO:0046983
Medtr7g080780.2	GO:0046983
Medtr7g080793.1	GO:0005506,GO:0009055,GO:0020037
Medtr7g080803.1	GO:0005506,GO:0009055,GO:0020037
Medtr7g080810.1	GO:0004672,GO:0004713,GO:0005524,GO:0006468,GO:0016772
Medtr7g080810.2	GO:0004672,GO:0004713,GO:0005524,GO:0006468,GO:0016772
Medtr7g080880.1	GO:0005515
Medtr7g080900.1	GO:0008152,GO:0016758
Medtr7g080920.1	GO:0003779,GO:0016043,GO:0030036
Medtr7g080935.1	GO:0008152,GO:0016758
Medtr7g080940.1	GO:0008152,GO:0016758
Medtr7g080950.1	GO:0008152,GO:0016758
Medtr7g081010.1	GO:0005524,GO:0015991,GO:0016820,GO:0033180
Medtr7g081020.1	GO:0003824,GO:0004722,GO:0006470
Medtr7g081020.2	GO:0003824,GO:0004722,GO:0006470
Medtr7g081020.3	GO:0003824,GO:0004722,GO:0006470
Medtr7g081020.4	GO:0003824,GO:0004722,GO:0006470
Medtr7g081020.5	GO:0003824,GO:0004722,GO:0006470
Medtr7g081020.6	GO:0003824,GO:0004722,GO:0006470
Medtr7g081040.1	GO:0006810
Medtr7g081040.2	GO:0006810
Medtr7g081160.1	GO:0005515
Medtr7g081200.1	GO:0003755,GO:0006457
Medtr7g081210.1	GO:0000166,GO:0003676
Medtr7g081220.1	GO:0003824,GO:0005737,GO:0008152,GO:0008676
Medtr7g081220.2	GO:0003824,GO:0005737,GO:0008152,GO:0008676
Medtr7g081220.3	GO:0003824,GO:0005737,GO:0008152,GO:0008676
Medtr7g081290.1	GO:0005515
Medtr7g081300.1	GO:0005856,GO:0006909
Medtr7g081300.2	GO:0005856,GO:0006909
Medtr7g081350.1	GO:0003824,GO:0005975
Medtr7g081370.1	GO:0003824,GO:0005975
Medtr7g081380.1	GO:0004252,GO:0006508
Medtr7g081410.1	GO:0004672,GO:0004713,GO:0005515,GO:0005524,GO:0006468,GO:0016772
Medtr7g081410.2	GO:0004672,GO:0004713,GO:0005515,GO:0005524,GO:0006468,GO:0016772
Medtr7g081420.1	GO:0004252,GO:0006508
Medtr7g081480.1	GO:0004672,GO:0004713,GO:0005524,GO:0006468,GO:0016772
Medtr7g081500.1	GO:0004252,GO:0006508
Medtr7g081570.1	GO:0004672,GO:0004713,GO:0005515,GO:0005524,GO:0006468,GO:0016772
Medtr7g081580.1	GO:0004252,GO:0006508
Medtr7g081615.1	GO:0005622,GO:0007165
Medtr7g081665.1	GO:0004672,GO:0004674,GO:0004713,GO:0005524,GO:0006468,GO:0016772
Medtr7g081695.1	GO:0003824,GO:0005515,GO:0008152
Medtr7g081700.1	GO:0003924,GO:0005525,GO:0005622,GO:0006184,GO:0006886,GO:0006913,GO:0007165,GO:0007264,GO:0015031
Medtr7g081710.1	GO:0016491,GO:0016706,GO:0055114
Medtr7g081715.1	GO:0008168
Medtr7g081715.2	GO:0008168
Medtr7g081715.3	GO:0008168
Medtr7g081715.4	GO:0008168
Medtr7g081715.5	GO:0008168
Medtr7g081715.6	GO:0008168
Medtr7g081720.1	GO:0004672,GO:0004713,GO:0005524,GO:0006468,GO:0016772
Medtr7g081735.1	GO:0005515
Medtr7g081735.2	GO:0005515
Medtr7g081735.3	GO:0005515
Medtr7g081735.4	GO:0005515
Medtr7g081750.1	GO:0004252,GO:0006508
Medtr7g081780.1	GO:0004672,GO:0004713,GO:0005515,GO:0005524,GO:0006468,GO:0016772
Medtr7g081795.1	GO:0003677,GO:0003700,GO:0006355
